Pid,Vis_Type,cp,cp_explicit,eli5,lime,shap,forceshap,anchors,interactive,interactive_lower_bias_percep,interactive_higher_bias_percep,interactive_fair,initial_visualizations,Age,Age_Below_37,Gender,Education_Num,Education,Income_Num,Income,Race/Ethnicity_Num,Race/Ethnicity,Familiarity_Num,Familiarity,I_understand_model_decisions,I_understand_model_output,I_recommend_other_people,qualitative_model_perception,comprehension,trust,likert only trust,discriminate Age,discriminate Hours per week,discriminate Occupation,discriminate Education,discriminate Sex,discriminatory,bias operational,person,correct output,correct pushing,correct power,computers can make human decisions,this model will or shouldnt give me a loan,this model will give me a loan,this model shouldnt give me a loan,order seen
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,9,6,0,0,0,0,1,1,3,wom 2,1,5,1,1,0,0,0,0
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,9,6,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,1,3
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,5,2,0,0,0,0,1,1,0,man 1,1,5,1,1,1,0,1,2
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,11,8,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,5
64,lime,0,0,0,1,0,0,0,0,0,0,0,1,35,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,1,No familiarity,6,6,6,18,7,11,8,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,4
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,2,11,8,0,0,0,0,1,1,2,side by side,2,0,0,1,1,1,1,6
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,6,5,0,0,0,0,1,1,2,wom 1,1,5,1,1,1,1,0,5
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,7,7,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,0,1,2
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,6,4,0,0,0,0,1,1,3,wom 3,1,5,1,1,1,1,0,4
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,8,7,0,0,0,0,1,1,3,man 1,1,5,1,1,1,1,1,3
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,10,7,0,0,0,0,1,1,1,man 2,1,5,1,1,1,0,1,1
65,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,4,4,3,11,7,8,7,0,0,0,0,1,1,3,man 3,1,5,1,1,1,1,1,0
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,1,13,10,0,0,0,0,1,1,2,side by side,1,0,0,1,1,1,0,6
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,7,12,9,0,0,0,0,1,1,1,wom 1,1,5,1,1,1,1,0,0
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,6,13,10,0,0,0,0,1,1,1,wom 2,0,5,1,1,1,1,0,2
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,7,12,9,0,0,0,0,1,1,1,wom 3,1,5,1,1,1,1,0,1
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,6,12,9,0,0,0,0,1,1,1,man 1,0,5,1,1,1,1,0,3
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,7,14,11,0,0,0,0,1,1,1,man 2,1,5,1,1,1,1,0,4
66,lime,0,0,0,1,0,0,0,0,0,0,0,1,27,1,Woman/Female (Cis or Trans),2,High school graduate (high school diploma or equivalent including GED),1,"$0 - $49,999",1,White,2,Beginner,5,4,6,15,6,12,9,0,0,0,0,1,1,1,man 3,0,5,1,1,1,1,0,5
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,2,7,7,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,2,2,0,0,0,0,1,1,1,wom 1,1,5,1,0,1,1,0,1
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,2,2,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,1,0,5
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,10,9,0,0,0,0,1,1,2,wom 3,1,5,1,1,1,1,0,4
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,12,9,0,0,0,0,1,1,0,man 1,1,5,1,1,1,1,0,0
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,12,9,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,2
67,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",1,White,3,Intermediate,5,6,6,17,7,12,9,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,3
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,2,11,8,0,0,0,0,1,1,1,side by side,2,0,0,1,1,1,0,6
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,4,10,7,0,0,0,0,1,1,0,wom 1,1,2,1,1,1,1,0,0
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,7,10,7,0,0,0,0,1,1,0,wom 2,1,5,1,1,1,1,0,5
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,7,12,9,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,1,1
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,6,9,6,0,0,0,0,1,1,0,man 1,1,4,1,1,0,0,0,4
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,7,7,4,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,1,2
68,lime,0,0,0,1,0,0,0,0,0,0,0,1,26,1,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",1,White,2,Beginner,4,5,5,14,7,10,7,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,1,3
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,2,6,6,0,0,0,0,1,1,3,side by side,2,0,0,0,1,0,1,6
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,7,6,4,0,0,0,0,1,1,2,wom 1,1,5,1,1,1,0,1,4
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,5,13,10,0,0,0,0,1,1,0,wom 2,1,4,0,1,1,1,1,0
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,7,13,12,0,0,0,0,1,1,3,wom 3,1,5,1,0,1,1,0,2
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,7,11,8,0,0,0,0,1,1,0,man 1,1,5,1,1,1,1,1,1
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,6,14,12,0,0,0,0,1,1,0,man 2,1,4,1,0,1,1,0,5
69,lime,0,0,0,1,0,0,0,0,0,0,0,1,39,0,Woman/Female (Cis or Trans),5,Bachelor's degree in college (4-year),1,"$0 - $49,999",2,Black/African American,1,No familiarity,6,6,5,17,5,6,4,0,0,0,0,1,1,2,man 3,1,3,1,0,1,1,1,3
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,2,11,9,0,0,0,0,1,1,4,side by side,2,0,0,0,1,1,0,6
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,14,12,0,0,0,0,1,1,1,wom 1,1,5,1,0,1,1,1,1
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,13,11,0,0,0,0,1,1,3,wom 2,1,5,1,0,1,1,1,4
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,12,10,0,0,0,0,1,1,1,wom 3,1,5,1,0,1,1,0,0
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,10,8,0,0,0,0,1,1,2,man 1,1,5,1,0,1,1,1,2
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,14,12,0,0,0,0,1,1,1,man 2,1,5,1,0,1,1,0,3
70,lime,0,0,0,1,0,0,0,0,0,0,0,1,67,0,Man/Male (Cis or Trans),6,Master's degree,1,"$0 - $49,999",1,White,3,Intermediate,5,5,5,15,7,12,10,0,0,0,0,1,1,3,man 3,1,5,1,0,1,1,1,5
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,1,9,7,0,0,0,0,1,1,1,side by side,1,0,0,1,1,1,1,6
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,12,9,0,0,0,0,1,1,1,wom 1,1,5,1,1,1,1,1,1
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,8,6,0,0,0,0,1,1,0,wom 2,1,5,1,1,1,1,1,4
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,13,10,0,0,0,0,1,1,0,wom 3,1,5,1,1,1,1,1,5
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,10,8,0,0,0,0,1,1,0,man 1,1,5,1,1,1,1,1,0
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,15,12,0,0,0,0,1,1,0,man 2,1,5,1,1,1,1,0,2
71,lime,0,0,0,1,0,0,0,0,0,0,0,1,52,0,Man/Male (Cis or Trans),5,Bachelor's degree in college (4-year),2,"$50,000 - $99,999",8,Other,2,Beginner,6,6,5,17,7,9,7,0,0,0,0,1,1,0,man 3,1,5,1,1,1,1,0,3
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,0,11,8,1,0,0,0,0,1,1,side by side,0,0,0,1,1,0,1,6
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,1,11,8,1,0,0,0,0,1,1,wom 1,0,0,1,1,1,0,1,1
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,2,13,10,1,0,0,0,0,1,0,wom 2,0,1,1,1,1,0,1,2
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,3,15,12,1,0,0,0,0,1,0,wom 3,1,1,1,1,1,0,1,5
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,6,13,10,1,0,0,0,0,1,0,man 1,1,4,1,1,1,0,1,3
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,4,13,10,1,0,0,0,0,1,0,man 2,1,2,1,1,1,1,1,0
72,lime,0,0,0,1,0,0,0,0,0,0,0,1,46,0,Man/Male (Cis or Trans),6,Master's degree,3,"$100,000+",1,White,3,Intermediate,6,4,5,15,3,11,8,1,0,0,0,0,1,0,man 3,0,2,1,1,1,0,1,4
